Randomizer Version: 4.6.1
Random Seed: 146697297037918
Settings String: 322IwgkEgIBAAQABwAEAAKoJBkCKgEAKgAVCQABEAAAAD8AAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieWMeSnzjwziK

--Move Updates--
Made Tackle have 40 power
Made Thunder Wave have 90% accuracy
Made Leech Life have 80 power and 10 PP
Made Swagger have 85% accuracy
Made Sucker Punch have 70 power
Made Dark Void have 50% accuracy
Made Flying Press have 100 power
Made Fell Stinger have 50 power
Made Parabolic Charge have 65 power
Made Water Shuriken a Special move
Made Mystical Fire have 75 power

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
686 Inkay            |Psycho Cut |           - |         - |         - |        - |         - |         - |          - |   - |       - |            - |Mist Ball |Power Whip |          - |         - |        - |          - |   - |Discharge |             - |         - |       - |       - |Sandstorm |           - |          - |          - |Scratch |         - |         - |Sketch |Trick Room |Constrict |         - |    - |Thief |          - |           - |         - |Grudge |Assurance |       - |Toxic |           - |     - |          - |Crush Claw |Wide Guard |           - |Guard Split |          - |Focus Blast |           - |      - |         - |Heal Bell |  - |Work Up |           - |         - |       - |          - |         - |
687 Malamar          |Psycho Cut |           - |Fairy Lock |         - |        - |Play Rough |         - |          - |Bind |Endeavor |Thunder Punch |Mist Ball |         - |          - |         - |Explosion |          - |   - |        - |             - |         - |       - |       - |        - |           - |          - |          - |Scratch |         - |         - |Sketch |Trick Room |Constrict |Belly Drum |    - |Thief |          - |           - |         - |Grudge |Assurance |Ice Fang |    - |           - |U-turn |          - |Crush Claw |Wide Guard |           - |Guard Split |          - |Focus Blast |           - |      - |         - |        - |  - |      - |Flamethrower |         - |       - |          - |         - |
688 Binacle          |         - |           - |         - |         - |        - |Play Rough |Hammer Arm |          - |Bind |       - |            - |        - |Power Whip |          - |         - |Explosion |          - |   - |        - |             - |Relic Song |       - |       - |Sandstorm |           - |Bullet Seed |          - |Scratch |Gear Grind |         - |     - |         - |        - |         - |    - |    - |          - |           - |Sticky Web |Grudge |        - |Ice Fang |Toxic |           - |     - |Dragon Tail |         - |Wide Guard |Icicle Spear |Guard Split |Bubble Beam |          - |           - |      - |         - |        - |  - |Work Up |Flamethrower |         - |       - |          - |Rock Slide |
689 Barbaracle       |         - |           - |Fairy Lock |         - |        - |Play Rough |Hammer Arm |          - |Bind |Endeavor |            - |        - |         - |          - |         - |Explosion |          - |   - |        - |High Jump Kick |         - |Ice Beam |Bulldoze |Sandstorm |           - |          - |          - |Scratch |Gear Grind |         - |Sketch |         - |Constrict |         - |    - |    - |Drain Punch |           - |         - |     - |        - |Ice Fang |    - |Shadow Punch |     - |          - |Crush Claw |Wide Guard |           - |Guard Split |Bubble Beam |          - |           - |      - |Arm Thrust |Heal Bell |  - |      - |           - |         - |       - |          - |Rock Slide |
690 Skrelp           |         - |           - |Fairy Lock |Poison Gas |Ice Shard |Play Rough |         - |Charge Beam |   - |Endeavor |            - |        - |         - |          - |Rototiller |        - |          - |Slam |Discharge |             - |         - |       - |       - |Sandstorm |Sacred Sword |          - |          - |Scratch |         - |         - |     - |Trick Room |Constrict |Belly Drum |    - |    - |          - |           - |         - |     - |        - |       - |Toxic |           - |     - |Dragon Tail |Crush Claw |         - |           - |          - |Bubble Beam |Focus Blast |Cross Poison |      - |         - |        - |Dig |Work Up |Flamethrower |         - |       - |Sludge Wave |Rock Slide |
691 Dragalge         |Psycho Cut |           - |         - |Poison Gas |        - |         - |         - |          - |   - |       - |            - |Mist Ball |         - |          - |         - |        - |Shadow Ball |Slam |Discharge |High Jump Kick |Relic Song |       - |Bulldoze |        - |           - |Bullet Seed |          - |      - |         - |         - |Sketch |         - |Constrict |         - |    - |    - |Drain Punch |Secret Sword |         - |Grudge |        - |       - |Toxic |           - |U-turn |Dragon Tail |         - |Wide Guard |           - |          - |Bubble Beam |          - |Cross Poison |      - |         - |Heal Bell |  - |      - |           - |Blaze Kick |Sky Drop |Sludge Wave |         - |
692 Clauncher        |Psycho Cut |Grass Pledge |         - |         - |        - |         - |         - |          - |   - |       - |            - |        - |         - |          - |Rototiller |Explosion |          - |   - |        - |             - |         - |       - |       - |        - |Sacred Sword |Bullet Seed |          - |      - |         - |Heat Crash |Sketch |         - |        - |         - |    - |    - |Drain Punch |Secret Sword |Sticky Web |     - |Assurance |Ice Fang |    - |           - |     - |          - |Crush Claw |         - |           - |Guard Split |Bubble Beam |          - |           - |      - |Arm Thrust |        - |Dig |      - |           - |Blaze Kick |       - |Sludge Wave |         - |
693 Clawitzer        |         - |           - |Fairy Lock |Poison Gas |        - |Play Rough |Hammer Arm |          - |Bind |Endeavor |            - |        - |Power Whip |          - |Rototiller |        - |          - |   - |Discharge |             - |Relic Song |       - |Bulldoze |        - |Sacred Sword |          - |          - |Scratch |         - |         - |     - |         - |        - |Belly Drum |    - |    - |          - |           - |         - |     - |        - |       - |    - |           - |     - |          - |Crush Claw |Wide Guard |           - |Guard Split |Bubble Beam |Focus Blast |           - |      - |         - |        - |  - |      - |Flamethrower |         - |       - |          - |         - |
694 Helioptile       |         - |Grass Pledge |         - |Poison Gas |        - |Play Rough |         - |Charge Beam |Bind |Endeavor |Thunder Punch |        - |         - |          - |         - |Explosion |Shadow Ball |Slam |Discharge |             - |Relic Song |Ice Beam |Bulldoze |Sandstorm |           - |          - |Infestation |Scratch |         - |Heat Crash |Sketch |         - |Constrict |Belly Drum |    - |    - |          - |           - |         - |Grudge |Assurance |Ice Fang |Toxic |           - |     - |Dragon Tail |Crush Claw |         - |           - |          - |          - |          - |           - |      - |Arm Thrust |Heal Bell |  - |      - |           - |         - |       - |          - |         - |
695 Heliolisk        |         - |           - |         - |         - |Ice Shard |         - |         - |Charge Beam |   - |Endeavor |            - |        - |Power Whip |          - |Rototiller |Explosion |          - |   - |Discharge |             - |Relic Song |       - |       - |        - |           - |          - |          - |Scratch |         - |Heat Crash |     - |         - |Constrict |Belly Drum |    - |    - |Drain Punch |           - |         - |     - |        - |Ice Fang |    - |           - |     - |          - |Crush Claw |Wide Guard |           - |Guard Split |          - |          - |           - |Outrage |         - |Heal Bell |  - |Work Up |           - |Blaze Kick |Sky Drop |          - |Rock Slide |
696 Tyrunt           |Psycho Cut |           - |         - |Poison Gas |        - |         - |         - |Charge Beam |Bind |Endeavor |Thunder Punch |Mist Ball |         - |          - |         - |Explosion |          - |Slam |        - |             - |Relic Song |       - |       - |Sandstorm |           - |          - |          - |      - |         - |         - |Sketch |         - |        - |         - |    - |Thief |          - |           - |         - |     - |        - |       - |    - |           - |     - |Dragon Tail |         - |Wide Guard |           - |          - |          - |          - |           - |Outrage |         - |Heal Bell |Dig |Work Up |           - |         - |       - |          - |Rock Slide |
697 Tyrantrum        |         - |           - |         - |         - |Ice Shard |Play Rough |         - |Charge Beam |Bind |Endeavor |            - |        - |         - |          - |         - |        - |Shadow Ball |Slam |        - |             - |         - |Ice Beam |Bulldoze |Sandstorm |           - |Bullet Seed |Infestation |      - |Gear Grind |         - |Sketch |         - |Constrict |Belly Drum |    - |    - |          - |           - |         - |     - |        - |Ice Fang |    - |Shadow Punch |     - |Dragon Tail |         - |Wide Guard |           - |          - |          - |Focus Blast |           - |Outrage |Arm Thrust |        - |Dig |Work Up |           - |Blaze Kick |Sky Drop |          - |Rock Slide |
698 Amaura           |Psycho Cut |Grass Pledge |         - |         - |Ice Shard |         - |Hammer Arm |          - |Bind |       - |            - |Mist Ball |         - |Brick Break |         - |Explosion |Shadow Ball |Slam |        - |             - |Relic Song |Ice Beam |       - |        - |           - |Bullet Seed |Infestation |      - |         - |         - |     - |         - |Constrict |Belly Drum |    - |    - |          - |           - |         - |     - |Assurance |Ice Fang |    - |           - |     - |          - |Crush Claw |Wide Guard |Icicle Spear |          - |          - |Focus Blast |Cross Poison |      - |         - |        - |Dig |Work Up |Flamethrower |         - |       - |          - |Rock Slide |
699 Aurorus          |         - |           - |         - |         - |Ice Shard |Play Rough |         - |Charge Beam |Bind |Endeavor |            - |        - |Power Whip |          - |Rototiller |        - |          - |   - |Discharge |             - |         - |Ice Beam |Bulldoze |Sandstorm |           - |          - |          - |Scratch |         - |         - |     - |         - |Constrict |Belly Drum |    - |Thief |Drain Punch |           - |Sticky Web |     - |        - |Ice Fang |Toxic |           - |U-turn |          - |Crush Claw |Wide Guard |Icicle Spear |Guard Split |          - |          - |Cross Poison |      - |         - |        - |  - |Work Up |           - |         - |       - |          - |         - |
700 Sylveon          |         - |           - |         - |         - |Ice Shard |Play Rough |         - |          - |Bind |Endeavor |            - |        - |         - |Brick Break |         - |        - |          - |   - |        - |High Jump Kick |Relic Song |       - |       - |        - |Sacred Sword |Bullet Seed |          - |Scratch |         - |         - |Sketch |         - |        - |         - |    - |Thief |Drain Punch |           - |         - |     - |Assurance |       - |    - |Shadow Punch |     - |          - |Crush Claw |         - |           - |Guard Split |          - |          - |           - |      - |         - |Heal Bell |  - |      - |           - |         - |       - |          - |Rock Slide |
701 Hawlucha         |         - |           - |         - |         - |        - |         - |Hammer Arm |          - |   - |Endeavor |            - |        - |         - |Brick Break |Rototiller |Explosion |          - |   - |        - |High Jump Kick |         - |       - |       - |        - |           - |          - |Infestation |Scratch |         - |         - |     - |         - |        - |Belly Drum |    - |    - |          - |Secret Sword |         - |     - |        - |       - |Toxic |           - |U-turn |          - |Crush Claw |Wide Guard |           - |Guard Split |          - |Focus Blast |           - |      - |Arm Thrust |Heal Bell |  - |Work Up |           - |         - |Sky Drop |          - |         - |
702 Dedenne          |         - |           - |Fairy Lock |         - |        - |Play Rough |         - |Charge Beam |   - |Endeavor |            - |        - |         - |          - |         - |Explosion |          - |Slam |Discharge |High Jump Kick |Relic Song |       - |       - |        - |           - |Bullet Seed |          - |      - |         - |         - |Sketch |         - |Constrict |Belly Drum |    - |Thief |          - |           - |Sticky Web |     - |        - |       - |    - |Shadow Punch |     - |          - |Crush Claw |Wide Guard |           - |          - |          - |Focus Blast |           - |      - |         - |        - |  - |Work Up |           - |         - |Sky Drop |          - |         - |
703 Carbink          |         - |           - |Fairy Lock |         - |        - |Play Rough |         - |          - |Bind |       - |Thunder Punch |        - |         - |          - |         - |        - |          - |   - |Discharge |             - |         - |       - |       - |Sandstorm |           - |Bullet Seed |          - |      - |         - |Heat Crash |Sketch |         - |Constrict |         - |    - |    - |          - |           - |         - |     - |        - |       - |    - |Shadow Punch |     - |          - |         - |Wide Guard |           - |Guard Split |          - |          - |           - |      - |         - |Heal Bell |  - |Work Up |Flamethrower |         - |       - |          - |Rock Slide |
704 Goomy            |Psycho Cut |Grass Pledge |         - |Poison Gas |        - |         - |         - |          - |   - |       - |            - |        - |         - |          - |         - |Explosion |Shadow Ball |Slam |        - |             - |Relic Song |Ice Beam |Bulldoze |        - |           - |          - |          - |Scratch |         - |Heat Crash |Sketch |         - |Constrict |Belly Drum |    - |    - |Drain Punch |Secret Sword |         - |     - |        - |       - |    - |Shadow Punch |     - |Dragon Tail |         - |         - |           - |          - |          - |          - |Cross Poison |Outrage |         - |        - |Dig |      - |           - |         - |       - |          - |         - |
705 Sliggoo          |         - |           - |         - |         - |        - |Play Rough |Hammer Arm |Charge Beam |Bind |       - |            - |        - |         - |          - |         - |Explosion |          - |   - |        - |             - |         - |       - |       - |        - |Sacred Sword |          - |          - |Scratch |Gear Grind |Heat Crash |     - |         - |Constrict |         - |    - |    - |Drain Punch |           - |Sticky Web |     - |        - |Ice Fang |    - |           - |     - |Dragon Tail |Crush Claw |         - |           - |          - |Bubble Beam |          - |           - |Outrage |Arm Thrust |Heal Bell |  - |      - |           - |Blaze Kick |       - |          - |         - |
706 Goodra           |Psycho Cut |           - |         - |         - |        - |         - |         - |Charge Beam |Bind |Endeavor |            - |        - |Power Whip |Brick Break |         - |Explosion |          - |Slam |        - |High Jump Kick |         - |       - |       - |        - |           - |          - |          - |Scratch |Gear Grind |         - |     - |         - |Constrict |Belly Drum |    - |    - |          - |           - |Sticky Web |     - |Assurance |       - |    - |           - |U-turn |Dragon Tail |Crush Claw |         - |           - |          - |          - |Focus Blast |Cross Poison |Outrage |Arm Thrust |Heal Bell |  - |Work Up |           - |Blaze Kick |       - |          - |         - |
707 Klefki           |         - |           - |Fairy Lock |         - |        - |Play Rough |Hammer Arm |          - |Bind |       - |            - |        - |Power Whip |Brick Break |         - |        - |          - |   - |Discharge |             - |Relic Song |       - |       - |        - |           - |          - |Infestation |Scratch |Gear Grind |         - |Sketch |Trick Room |        - |         - |Spite |    - |Drain Punch |           - |         - |     - |        - |       - |    - |           - |     - |          - |Crush Claw |         - |           - |          - |          - |          - |           - |      - |         - |        - |  - |Work Up |           - |         - |       - |          - |         - |
708 Phantump         |         - |Grass Pledge |Fairy Lock |         - |        - |         - |         - |          - |   - |       - |Thunder Punch |        - |Power Whip |          - |         - |Explosion |Shadow Ball |   - |        - |             - |Relic Song |       - |       - |Sandstorm |Sacred Sword |Bullet Seed |          - |      - |         - |         - |Sketch |         - |Constrict |         - |Spite |Thief |          - |Secret Sword |         - |Grudge |Assurance |       - |    - |Shadow Punch |     - |Dragon Tail |Crush Claw |         - |           - |          - |          - |          - |           - |      - |Arm Thrust |        - |  - |Work Up |Flamethrower |Blaze Kick |Sky Drop |          - |         - |
709 Trevenant        |         - |Grass Pledge |Fairy Lock |         - |        - |Play Rough |         - |          - |   - |       - |            - |        - |Power Whip |Brick Break |         - |Explosion |          - |Slam |        - |             - |         - |Ice Beam |       - |        - |           - |Bullet Seed |Infestation |      - |         - |         - |Sketch |         - |Constrict |Belly Drum |Spite |    - |          - |           - |         - |Grudge |        - |Ice Fang |Toxic |Shadow Punch |     - |Dragon Tail |Crush Claw |         - |Icicle Spear |          - |          - |          - |           - |      - |         - |Heal Bell |  - |Work Up |           - |         - |       - |          - |         - |
710 Pumpkaboo        |         - |Grass Pledge |Fairy Lock |         - |        - |         - |         - |          - |Bind |       - |            - |        - |Power Whip |          - |Rototiller |        - |Shadow Ball |Slam |Discharge |             - |Relic Song |       - |       - |Sandstorm |           - |Bullet Seed |          - |      - |         - |         - |Sketch |         - |Constrict |Belly Drum |Spite |    - |          - |           - |         - |Grudge |Assurance |Ice Fang |    - |Shadow Punch |     - |          - |         - |Wide Guard |Icicle Spear |          - |          - |          - |           - |      - |         - |        - |  - |Work Up |Flamethrower |         - |       - |          - |         - |
711 Gourgeist        |         - |Grass Pledge |         - |         - |Ice Shard |         - |         - |          - |   - |Endeavor |Thunder Punch |        - |Power Whip |          - |         - |Explosion |Shadow Ball |   - |        - |High Jump Kick |Relic Song |       - |       - |Sandstorm |           - |Bullet Seed |          - |Scratch |Gear Grind |Heat Crash |Sketch |         - |        - |         - |Spite |    - |Drain Punch |           - |         - |Grudge |        - |Ice Fang |    - |Shadow Punch |     - |Dragon Tail |Crush Claw |         - |Icicle Spear |          - |          - |          - |           - |      - |Arm Thrust |Heal Bell |Dig |Work Up |           - |         - |       - |          - |         - |
712 Bergmite         |         - |           - |         - |         - |Ice Shard |Play Rough |         - |          - |   - |Endeavor |            - |        - |         - |          - |         - |        - |          - |Slam |        - |High Jump Kick |         - |Ice Beam |       - |Sandstorm |           - |          - |          - |Scratch |         - |         - |     - |         - |Constrict |         - |Spite |    - |          - |           - |         - |     - |        - |Ice Fang |    - |Shadow Punch |U-turn |Dragon Tail |Crush Claw |         - |Icicle Spear |          - |Bubble Beam |          - |           - |Outrage |Arm Thrust |Heal Bell |  - |      - |           - |         - |       - |          - |         - |
713 Avalugg          |Psycho Cut |Grass Pledge |Fairy Lock |Poison Gas |Ice Shard |         - |         - |          - |Bind |       - |            - |Mist Ball |         - |          - |         - |Explosion |          - |Slam |Discharge |             - |Relic Song |       - |       - |        - |           - |          - |Infestation |      - |         - |         - |     - |         - |        - |Belly Drum |    - |    - |          - |           - |         - |Grudge |        - |Ice Fang |    - |           - |     - |Dragon Tail |Crush Claw |         - |Icicle Spear |          - |          - |          - |           - |Outrage |         - |Heal Bell |Dig |Work Up |           - |         - |       - |Sludge Wave |         - |
714 Noibat           |         - |           - |         - |         - |        - |         - |         - |          - |   - |Endeavor |Thunder Punch |        - |         - |          - |         - |Explosion |          - |Slam |Discharge |             - |Relic Song |       - |Bulldoze |        - |           - |          - |Infestation |      - |Gear Grind |Heat Crash |Sketch |Trick Room |Constrict |Belly Drum |    - |Thief |          - |           - |         - |     - |Assurance |       - |    - |           - |     - |Dragon Tail |Crush Claw |Wide Guard |Icicle Spear |          - |          - |          - |           - |Outrage |         - |Heal Bell |  - |      - |           - |         - |Sky Drop |Sludge Wave |         - |
715 Noivern          |Psycho Cut |           - |Fairy Lock |         - |        - |         - |Hammer Arm |          - |Bind |Endeavor |            - |        - |         - |          - |Rototiller |        - |          - |Slam |        - |High Jump Kick |Relic Song |       - |       - |        - |Sacred Sword |Bullet Seed |Infestation |Scratch |         - |         - |Sketch |         - |Constrict |         - |Spite |    - |Drain Punch |           - |         - |Grudge |        - |Ice Fang |    - |           - |     - |Dragon Tail |Crush Claw |         - |Icicle Spear |Guard Split |Bubble Beam |Focus Blast |           - |Outrage |         - |Heal Bell |  - |      - |Flamethrower |Blaze Kick |Sky Drop |          - |         - |
716 Xerneas          |         - |           - |Fairy Lock |Poison Gas |        - |Play Rough |Hammer Arm |Charge Beam |Bind |       - |            - |        - |         - |          - |         - |        - |          - |Slam |        - |             - |Relic Song |       - |       - |        - |           - |          - |          - |Scratch |         - |         - |     - |         - |        - |Belly Drum |Spite |    - |          - |           - |         - |     - |        - |       - |    - |           - |     - |          - |Crush Claw |Wide Guard |           - |          - |          - |          - |Cross Poison |Outrage |Arm Thrust |Heal Bell |  - |      - |           - |         - |       - |          - |         - |
717 Yveltal          |         - |           - |         - |         - |Ice Shard |         - |Hammer Arm |          - |Bind |Endeavor |            - |        - |         - |          - |         - |        - |Shadow Ball |   - |        - |             - |Relic Song |       - |Bulldoze |        - |Sacred Sword |          - |          - |Scratch |         - |Heat Crash |     - |Trick Room |        - |         - |Spite |Thief |          - |           - |Sticky Web |     - |Assurance |Ice Fang |    - |Shadow Punch |     - |          - |Crush Claw |Wide Guard |           - |          - |Bubble Beam |Focus Blast |           - |Outrage |         - |Heal Bell |  - |      - |           - |         - |Sky Drop |          - |         - |
718 Zygarde          |Psycho Cut |           - |         - |         - |        - |Play Rough |         - |          - |Bind |Endeavor |            - |Mist Ball |         - |          - |Rototiller |        - |Shadow Ball |   - |        - |             - |Relic Song |       - |Bulldoze |Sandstorm |           - |          - |          - |Scratch |         - |         - |Sketch |         - |        - |         - |    - |    - |Drain Punch |Secret Sword |         - |Grudge |        - |       - |Toxic |           - |U-turn |Dragon Tail |         - |         - |           - |Guard Split |          - |          - |           - |Outrage |         - |        - |Dig |Work Up |           - |         - |       - |          - |Rock Slide |
719 Diancie          |         - |           - |         - |         - |        - |Play Rough |         - |          - |Bind |       - |            - |Mist Ball |         - |          - |         - |Explosion |Shadow Ball |   - |        - |             - |Relic Song |       - |Bulldoze |Sandstorm |           - |          - |          - |      - |         - |         - |Sketch |Trick Room |Constrict |Belly Drum |    - |    - |          - |           - |         - |     - |Assurance |       - |    - |           - |     - |Dragon Tail |Crush Claw |Wide Guard |           - |Guard Split |          - |          - |Cross Poison |Outrage |         - |        - |Dig |Work Up |           - |         - |Sky Drop |          - |         - |
720 Hoopa            |Psycho Cut |           - |         - |         - |        - |         - |         - |          - |   - |Endeavor |Thunder Punch |Mist Ball |Power Whip |          - |         - |Explosion |Shadow Ball |   - |        - |High Jump Kick |Relic Song |       - |       - |        - |Sacred Sword |          - |          - |Scratch |Gear Grind |         - |Sketch |Trick Room |        - |Belly Drum |Spite |    - |Drain Punch |           - |Sticky Web |Grudge |Assurance |       - |    - |           - |     - |Dragon Tail |Crush Claw |         - |           - |Guard Split |          - |          - |           - |      - |         - |        - |  - |      - |           - |         - |Sky Drop |          - |         - |
721 Volcanion        |         - |           - |Fairy Lock |         - |        - |         - |         - |          - |   - |       - |            - |        - |         - |          - |         - |Explosion |          - |Slam |        - |High Jump Kick |         - |Ice Beam |       - |        - |           - |          - |          - |Scratch |         - |Heat Crash |Sketch |Trick Room |Constrict |         - |    - |Thief |Drain Punch |           - |         - |     - |        - |Ice Fang |    - |           - |U-turn |          - |         - |         - |Icicle Spear |          - |Bubble Beam |Focus Blast |           - |Outrage |Arm Thrust |        - |  - |Work Up |           - |Blaze Kick |       - |          - |         - |
722 Deoxys-A         |Psycho Cut |           - |Fairy Lock |         - |        - |         - |         - |          - |Bind |Endeavor |            - |Mist Ball |         - |          - |         - |Explosion |          - |   - |        - |             - |         - |       - |       - |        - |           - |          - |          - |      - |         - |         - |Sketch |Trick Room |        - |Belly Drum |    - |Thief |          - |           - |         - |Grudge |Assurance |       - |    - |           - |U-turn |          - |Crush Claw |         - |           - |Guard Split |          - |          - |           - |      - |Arm Thrust |        - |  - |      - |           - |         - |       - |          - |         - |
723 Deoxys-D         |Psycho Cut |           - |         - |         - |Ice Shard |         - |         - |Charge Beam |Bind |Endeavor |            - |Mist Ball |         - |          - |Rototiller |        - |          - |Slam |        - |             - |         - |       - |       - |        - |           - |          - |          - |Scratch |Gear Grind |         - |     - |Trick Room |Constrict |         - |    - |    - |Drain Punch |           - |         - |     - |        - |       - |    - |           - |     - |Dragon Tail |Crush Claw |         - |           - |Guard Split |          - |          - |           - |Outrage |Arm Thrust |        - |Dig |Work Up |Flamethrower |         - |       - |          - |         - |
724 Deoxys-S         |Psycho Cut |           - |         - |         - |        - |Play Rough |Hammer Arm |          - |   - |Endeavor |            - |Mist Ball |         - |          - |         - |Explosion |          - |   - |        - |             - |         - |       - |Bulldoze |        - |           - |          - |Infestation |Scratch |         - |         - |     - |Trick Room |Constrict |         - |    - |    - |          - |Secret Sword |         - |     - |        - |       - |    - |           - |U-turn |Dragon Tail |         - |         - |           - |Guard Split |          - |          - |           - |      - |         - |        - |Dig |Work Up |           - |         - |       - |Sludge Wave |         - |
725 Wormadam-S       |Psycho Cut |           - |         - |         - |        - |Play Rough |         - |          - |Bind |Endeavor |            - |        - |         - |Brick Break |Rototiller |Explosion |          - |   - |        - |             - |Relic Song |       - |Bulldoze |        - |           - |          - |Infestation |Scratch |Gear Grind |Heat Crash |Sketch |         - |        - |Belly Drum |    - |    - |          - |           - |Sticky Web |     - |        - |       - |Toxic |Shadow Punch |U-turn |          - |         - |Wide Guard |           - |          - |          - |          - |           - |      - |         - |Heal Bell |Dig |      - |           - |         - |       - |          - |         - |
726 Wormadam-T       |Psycho Cut |Grass Pledge |         - |         - |        - |Play Rough |         - |Charge Beam |Bind |       - |Thunder Punch |Mist Ball |         - |Brick Break |         - |Explosion |          - |Slam |Discharge |             - |Relic Song |Ice Beam |       - |        - |           - |          - |Infestation |Scratch |Gear Grind |         - |     - |         - |        - |Belly Drum |Spite |Thief |Drain Punch |           - |Sticky Web |Grudge |Assurance |Ice Fang |    - |Shadow Punch |U-turn |          - |Crush Claw |         - |Icicle Spear |          - |Bubble Beam |          - |           - |      - |Arm Thrust |Heal Bell |Dig |      - |           - |         - |       - |          - |         - |
727 Shaymin-S        |         - |Grass Pledge |         - |         - |Ice Shard |         - |         - |          - |Bind |Endeavor |            - |        - |Power Whip |          - |Rototiller |        - |Shadow Ball |   - |        - |             - |         - |       - |       - |        - |           - |Bullet Seed |          - |      - |         - |         - |     - |Trick Room |Constrict |Belly Drum |    - |    - |Drain Punch |           - |         - |     - |        - |       - |Toxic |           - |     - |Dragon Tail |Crush Claw |Wide Guard |Icicle Spear |          - |          - |Focus Blast |           - |      - |         - |Heal Bell |  - |      - |           - |         - |       - |Sludge Wave |Rock Slide |
728 Giratina-O       |         - |Grass Pledge |Fairy Lock |         - |        - |Play Rough |         - |          - |Bind |Endeavor |            - |        - |         - |          - |         - |        - |Shadow Ball |Slam |        - |             - |         - |       - |       - |        - |           - |          - |          - |      - |         - |Heat Crash |     - |         - |Constrict |         - |Spite |    - |          - |Secret Sword |Sticky Web |Grudge |Assurance |       - |Toxic |Shadow Punch |     - |Dragon Tail |         - |         - |           - |          - |          - |          - |           - |Outrage |         - |        - |Dig |Work Up |           - |         - |       - |          - |         - |
729 Rotom-H          |         - |           - |         - |         - |        - |         - |         - |Charge Beam |   - |       - |Thunder Punch |        - |         - |Brick Break |Rototiller |Explosion |          - |   - |Discharge |             - |Relic Song |       - |Bulldoze |        - |           - |          - |Infestation |Scratch |Gear Grind |Heat Crash |Sketch |         - |        - |Belly Drum |    - |    - |Drain Punch |           - |Sticky Web |     - |        - |       - |    - |           - |     - |          - |Crush Claw |         - |           - |          - |Bubble Beam |          - |           - |      - |Arm Thrust |Heal Bell |  - |      - |Flamethrower |Blaze Kick |       - |          - |Rock Slide |
730 Rotom-W          |         - |           - |         - |Poison Gas |Ice Shard |         - |         - |Charge Beam |   - |       - |Thunder Punch |        - |         - |          - |         - |Explosion |Shadow Ball |   - |Discharge |             - |Relic Song |       - |       - |        - |Sacred Sword |Bullet Seed |          - |      - |         - |Heat Crash |     - |Trick Room |Constrict |Belly Drum |Spite |Thief |          - |           - |         - |     - |        - |       - |    - |           - |     - |          - |Crush Claw |         - |Icicle Spear |          - |Bubble Beam |          - |Cross Poison |      - |Arm Thrust |        - |  - |      - |           - |         - |Sky Drop |          - |         - |
731 Rotom-Fr         |         - |Grass Pledge |         - |Poison Gas |Ice Shard |         - |         - |Charge Beam |   - |       - |Thunder Punch |Mist Ball |         - |          - |         - |Explosion |          - |Slam |Discharge |             - |Relic Song |Ice Beam |       - |        - |           - |          - |          - |      - |         - |         - |Sketch |         - |        - |         - |    - |    - |          - |           - |         - |     - |        - |       - |Toxic |           - |U-turn |          - |         - |         - |Icicle Spear |          - |          - |          - |           - |      - |Arm Thrust |        - |  - |Work Up |Flamethrower |Blaze Kick |       - |          - |         - |
732 Rotom-Fa         |         - |           - |         - |Poison Gas |        - |Play Rough |Hammer Arm |Charge Beam |   - |Endeavor |Thunder Punch |Mist Ball |         - |          - |         - |        - |Shadow Ball |Slam |Discharge |High Jump Kick |Relic Song |       - |       - |        - |Sacred Sword |Bullet Seed |          - |Scratch |         - |Heat Crash |Sketch |         - |        - |Belly Drum |    - |    - |          - |           - |         - |     - |Assurance |       - |    - |           - |     - |          - |         - |         - |Icicle Spear |          - |          - |          - |           - |      - |         - |        - |Dig |Work Up |Flamethrower |Blaze Kick |Sky Drop |          - |         - |
733 Rotom-M          |         - |           - |         - |         - |        - |         - |         - |Charge Beam |   - |Endeavor |Thunder Punch |Mist Ball |Power Whip |          - |         - |Explosion |Shadow Ball |Slam |Discharge |             - |Relic Song |       - |Bulldoze |        - |           - |Bullet Seed |          - |      - |         - |         - |     - |         - |        - |         - |Spite |Thief |          - |           - |         - |Grudge |        - |       - |    - |Shadow Punch |     - |          - |Crush Claw |         - |           - |Guard Split |          - |          - |           - |      - |         - |        - |  - |Work Up |           - |Blaze Kick |       - |          - |         - |
734 Castform-F       |         - |           - |         - |Poison Gas |        - |Play Rough |         - |          - |   - |       - |            - |Mist Ball |         - |          - |Rototiller |Explosion |          - |Slam |        - |             - |         - |       - |       - |        - |           - |          - |Infestation |Scratch |         - |Heat Crash |Sketch |Trick Room |Constrict |Belly Drum |    - |    - |          - |           - |         - |Grudge |        - |       - |    - |           - |     - |          - |         - |Wide Guard |           - |          - |          - |Focus Blast |           - |      - |         - |        - |Dig |      - |Flamethrower |Blaze Kick |       - |Sludge Wave |Rock Slide |
