Randomizer Version: 4.6.1
Random Seed: 154733336414037
Settings String: 322IwgkEQIBAAQABwAEAAKoJBkCKgEAFAAVCQABAAAAAAMAAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieW+FdYfjwziK

--Move Updates--
Made RAZOR WIND have 100% accuracy
Made SWORDS DANCE have 20 PP
Made FLY have 90 power
Made BIND have 85% accuracy
Made VINE WHIP have 45 power and 25 PP
Made JUMP KICK have 100 power and 10 PP
Made TACKLE have 40 power and 100% accuracy
Made WRAP have 90% accuracy
Made THRASH have 120 power and 10 PP
Made PIN MISSILE have 25 power and 95% accuracy
Made DISABLE have 100% accuracy
Made FLAMETHROWER have 90 power
Made HYDRO PUMP have 110 power
Made SURF have 90 power
Made ICE BEAM have 90 power
Made BLIZZARD have 110 power
Made SUBMISSION have 20 PP
Made LOW KICK have 100% accuracy
Made ABSORB have 25 PP
Made MEGA DRAIN have 15 PP
Made GROWTH have 20 PP
Made PETAL DANCE have 120 power and 10 PP
Made FIRE SPIN have 35 power and 85% accuracy
Made THUNDERBOLT have 90 power
Made THUNDER WAVE have 90% accuracy
Made THUNDER have 110 power
Made DIG have 80 power
Made TOXIC have 90% accuracy
Made RECOVER have 10 PP
Made MINIMIZE have 10 PP
Made BARRIER have 20 PP
Made LICK have 30 power
Made SMOG have 30 power
Made FIRE BLAST have 110 power
Made CLAMP have 15 PP and 85% accuracy
Made SKULL BASH have 130 power and 10 PP
Made HI JUMP KICK have 130 power and 10 PP
Made GLARE have 100% accuracy
Made POISON GAS have 90% accuracy
Made LEECH LIFE have 80 power and 10 PP
Made BUBBLE have 40 power
Made FLASH have 100% accuracy
Made PSYWAVE have 100% accuracy
Made ACID ARMOR have 20 PP
Made CRABHAMMER have 100 power and 90% accuracy
Made THIEF have 60 power and 25 PP
Made SNORE have 50 power
Made CURSE be GHOST-type
Made COTTON SPORE have 100% accuracy
Made SCARY FACE have 100% accuracy
Made ZAP CANNON have 120 power
Made BONE RUSH have 90% accuracy
Made OUTRAGE have 120 power and 10 PP
Made GIGA DRAIN have 75 power and 10 PP
Made SWAGGER have 85% accuracy
Made FURY CUTTER have 40 power
Made FUTURE SIGHT have 120 power, 10 PP and 100% accuracy
Made ROCK SMASH have 40 power
Made WHIRLPOOL have 35 power and 85% accuracy

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ITEM
SUNKERN Lv15             HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
GEODUDE Lv15             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 

Set #12 - BURNED TOWER Grass/Cave (rate=15)
HITMONTOP Lv14           HP 50  ATK 95  DEF 95  SPATK 35  SPDEF 110 SPEED 70 
SUNKERN Lv14             HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
GOLBAT Lv16              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
NIDORAN♀ Lv16            HP 55  ATK 47  DEF 52  SPATK 40  SPDEF 40  SPEED 41 
CORSOLA Lv15             HP 55  ATK 55  DEF 85  SPATK 65  SPDEF 85  SPEED 35 
DODRIO Lv14              HP 60  ATK 110 DEF 70  SPATK 60  SPDEF 60  SPEED 100
GRIMER Lv14              HP 80  ATK 80  DEF 50  SPATK 40  SPDEF 50  SPEED 25 

Set #13 - NATIONAL PARK Grass/Cave (rate=25)
MAGBY Lv10               HP 45  ATK 75  DEF 37  SPATK 70  SPDEF 55  SPEED 83 
ARCANINE Lv10            HP 90  ATK 110 DEF 80  SPATK 100 SPDEF 80  SPEED 95 
PIDGEOT Lv11             HP 83  ATK 80  DEF 75  SPATK 70  SPDEF 70  SPEED 91 
PICHU Lv12               HP 20  ATK 40  DEF 15  SPATK 35  SPDEF 35  SPEED 60 
SLOWPOKE Lv13            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
PRIMEAPE Lv14            HP 65  ATK 105 DEF 60  SPATK 60  SPDEF 70  SPEED 95 
HITMONLEE Lv14           HP 50  ATK 120 DEF 53  SPATK 35  SPDEF 110 SPEED 87 

Set #14 - RUINS OF ALPH Grass/Cave (rate=10)
URSARING Lv20            HP 90  ATK 130 DEF 75  SPATK 75  SPDEF 75  SPEED 55 
AERODACTYL Lv22          HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
GOLBAT Lv18              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
SLUGMA Lv24              HP 40  ATK 40  DEF 40  SPATK 70  SPDEF 40  SPEED 20 
POLIWRATH Lv20           HP 90  ATK 85  DEF 95  SPATK 70  SPDEF 90  SPEED 70 
HERACROSS Lv22           HP 80  ATK 125 DEF 75  SPATK 40  SPDEF 95  SPEED 85 
TYRANITAR Lv22           HP 100 ATK 134 DEF 110 SPATK 95  SPDEF 100 SPEED 61 

Set #15 - RUINS OF ALPH Grass/Cave (rate=15)
PORYGON2 Lv5             HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
PHANPY Lv5               HP 90  ATK 60  DEF 60  SPATK 40  SPDEF 40  SPEED 40 
EEVEE Lv5                HP 55  ATK 55  DEF 50  SPATK 45  SPDEF 65  SPEED 55 
TYPHLOSION Lv5           HP 78  ATK 84  DEF 78  SPATK 109 SPDEF 85  SPEED 100
DELIBIRD Lv5             HP 45  ATK 55  DEF 45  SPATK 65  SPDEF 45  SPEED 75 
DUNSPARCE Lv5            HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #16 - UNION CAVE Grass/Cave (rate=15)
ODDISH Lv6               HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
NINETALES Lv6            HP 73  ATK 76  DEF 75  SPATK 81  SPDEF 100 SPEED 100
TOGETIC Lv5              HP 55  ATK 40  DEF 85  SPATK 80  SPDEF 105 SPEED 40 
SKARMORY Lv4             HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
HOUNDOOM Lv7             HP 75  ATK 90  DEF 50  SPATK 110 SPDEF 80  SPEED 95 
NIDORINA Lv6             HP 70  ATK 62  DEF 67  SPATK 55  SPDEF 55  SPEED 56 
CHARIZARD Lv6            HP 78  ATK 84  DEF 78  SPATK 109 SPDEF 85  SPEED 100

Set #17 - UNION CAVE Grass/Cave (rate=15)
BELLOSSOM Lv8            HP 75  ATK 80  DEF 85  SPATK 90  SPDEF 100 SPEED 50 
PIDGEY Lv8               HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
RAICHU Lv7               HP 60  ATK 90  DEF 55  SPATK 90  SPDEF 80  SPEED 100
STANTLER Lv8             HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
WOBBUFFET Lv9            HP 190 ATK 33  DEF 58  SPATK 33  SPDEF 58  SPEED 33 
STARMIE Lv6              HP 60  ATK 75  DEF 85  SPATK 100 SPDEF 85  SPEED 115
MAGIKARP Lv6             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #18 - UNION CAVE Grass/Cave (rate=10)
WIGGLYTUFF Lv22          HP 140 ATK 70  DEF 45  SPATK 75  SPDEF 50  SPEED 45 
SLOWPOKE Lv22            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
PRIMEAPE Lv22            HP 65  ATK 105 DEF 60  SPATK 60  SPDEF 70  SPEED 95 
OCTILLERY Lv21           HP 75  ATK 105 DEF 75  SPATK 105 SPDEF 75  SPEED 45 
ONIX Lv20                HP 35  ATK 45  DEF 160 SPATK 30  SPDEF 45  SPEED 70 
PORYGON Lv23             HP 65  ATK 60  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
DRAGONITE Lv23           HP 91  ATK 134 DEF 95  SPATK 100 SPDEF 100 SPEED 80 

Set #19 - SLOWPOKE WELL Grass/Cave (rate=5)
PINSIR Lv5               HP 65  ATK 125 DEF 100 SPATK 55  SPDEF 70  SPEED 85 
RATTATA Lv6              HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
GOLDUCK Lv7              HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
SCIZOR Lv6               HP 70  ATK 130 DEF 100 SPATK 55  SPDEF 80  SPEED 65 
SKIPLOOM Lv8             HP 55  ATK 45  DEF 50  SPATK 45  SPDEF 65  SPEED 80 
HOPPIP Lv8               HP 35  ATK 35  DEF 40  SPATK 35  SPDEF 55  SPEED 50 
ONIX Lv8                 HP 35  ATK 45  DEF 160 SPATK 30  SPDEF 45  SPEED 70 

Set #20 - SLOWPOKE WELL Grass/Cave (rate=5)
ESPEON Lv21              HP 65  ATK 65  DEF 60  SPATK 130 SPDEF 95  SPEED 110
WEEPINBELL Lv23          HP 65  ATK 90  DEF 50  SPATK 85  SPDEF 45  SPEED 55 
MAGBY Lv19               HP 45  ATK 75  DEF 37  SPATK 70  SPDEF 55  SPEED 83 
JYNX Lv21                HP 65  ATK 50  DEF 35  SPATK 115 SPDEF 95  SPEED 95 
DUNSPARCE Lv23           HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
OMANYTE Lv23             HP 35  ATK 40  DEF 100 SPATK 90  SPDEF 55  SPEED 35 
VAPOREON Lv23            HP 130 ATK 65  DEF 60  SPATK 110 SPDEF 95  SPEED 65 

Set #21 - ILEX FOREST Grass/Cave (rate=10)
FERALIGATR Lv5           HP 85  ATK 105 DEF 100 SPATK 79  SPDEF 83  SPEED 78 
VULPIX Lv6               HP 38  ATK 41  DEF 40  SPATK 50  SPDEF 65  SPEED 65 
BULBASAUR Lv5            HP 45  ATK 49  DEF 49  SPATK 65  SPDEF 65  SPEED 45 
EXEGGUTOR Lv6            HP 95  ATK 95  DEF 85  SPATK 125 SPDEF 65  SPEED 55 
ARIADOS Lv5              HP 70  ATK 90  DEF 70  SPATK 60  SPDEF 60  SPEED 40 
SUICUNE Lv6              HP 100 ATK 75  DEF 115 SPATK 90  SPDEF 115 SPEED 85 
UMBREON Lv6              HP 95  ATK 65  DEF 110 SPATK 60  SPDEF 130 SPEED 65 

Set #22 - MT.MORTAR Grass/Cave (rate=15)
RHYDON Lv13              HP 105 ATK 130 DEF 120 SPATK 45  SPDEF 45  SPEED 40 
SKIPLOOM Lv15            HP 55  ATK 45  DEF 50  SPATK 45  SPDEF 65  SPEED 80 
GLOOM Lv14               HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
AIPOM Lv14               HP 55  ATK 70  DEF 55  SPATK 40  SPDEF 55  SPEED 85 
YANMA Lv14               HP 65  ATK 65  DEF 45  SPATK 75  SPDEF 45  SPEED 95 
VULPIX Lv16              HP 38  ATK 41  DEF 40  SPATK 50  SPDEF 65  SPEED 65 
MAGMAR Lv15              HP 65  ATK 95  DEF 57  SPATK 100 SPDEF 85  SPEED 93 

Set #23 - MT.MORTAR Grass/Cave (rate=15)
PIDGEOT Lv13             HP 83  ATK 80  DEF 75  SPATK 70  SPDEF 70  SPEED 91 
RAIKOU Lv13              HP 90  ATK 85  DEF 75  SPATK 115 SPDEF 100 SPEED 115
KINGDRA Lv15             HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
CHANSEY Lv14             HP 250 ATK 5   DEF 5   SPATK 35  SPDEF 105 SPEED 50 
DONPHAN Lv15             HP 90  ATK 120 DEF 120 SPATK 60  SPDEF 60  SPEED 50 
DODRIO Lv14              HP 60  ATK 110 DEF 70  SPATK 60  SPDEF 60  SPEED 100
KINGLER Lv14             HP 55  ATK 130 DEF 115 SPATK 50  SPDEF 50  SPEED 75 

Set #24 - MT.MORTAR Grass/Cave (rate=15)
CLEFABLE Lv31            HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
MOLTRES Lv32             HP 90  ATK 100 DEF 90  SPATK 125 SPDEF 85  SPEED 90 
TYROGUE Lv31             HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
ALAKAZAM Lv30            HP 55  ATK 50  DEF 45  SPATK 135 SPDEF 85  SPEED 120
HITMONCHAN Lv28          HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
STANTLER Lv30            HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
LICKITUNG Lv30           HP 90  ATK 55  DEF 75  SPATK 60  SPDEF 75  SPEED 30 

Set #25 - MT.MORTAR Grass/Cave (rate=15)
ENTEI Lv15               HP 115 ATK 115 DEF 85  SPATK 90  SPDEF 75  SPEED 100
ABRA Lv17                HP 25  ATK 20  DEF 15  SPATK 105 SPDEF 55  SPEED 90 
TYRANITAR Lv16           HP 100 ATK 134 DEF 110 SPATK 95  SPDEF 100 SPEED 61 
ELEKID Lv16              HP 45  ATK 63  DEF 37  SPATK 65  SPDEF 55  SPEED 95 
HOUNDOOM Lv16            HP 75  ATK 90  DEF 50  SPATK 110 SPDEF 80  SPEED 95 
FLAAFFY Lv16             HP 70  ATK 55  DEF 55  SPATK 80  SPDEF 60  SPEED 45 
SQUIRTLE Lv16            HP 44  ATK 48  DEF 65  SPATK 50  SPDEF 64  SPEED 43 

Set #26 - ICE PATH Grass/Cave (rate=5)
SUDOWOODO Lv21           HP 70  ATK 100 DEF 115 SPATK 30  SPDEF 65  SPEED 30 
PORYGON2 Lv22            HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
POLIWHIRL Lv22           HP 65  ATK 65  DEF 65  SPATK 50  SPDEF 50  SPEED 90 
SMOOCHUM Lv23            HP 45  ATK 30  DEF 15  SPATK 85  SPDEF 65  SPEED 65 
WOBBUFFET Lv22           HP 190 ATK 33  DEF 58  SPATK 33  SPDEF 58  SPEED 33 
EKANS Lv20               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
SNORLAX Lv20             HP 160 ATK 110 DEF 65  SPATK 65  SPDEF 110 SPEED 30 

Set #27 - ICE PATH Grass/Cave (rate=5)
NATU Lv21                HP 40  ATK 50  DEF 45  SPATK 70  SPDEF 45  SPEED 70 
NATU Lv22                HP 40  ATK 50  DEF 45  SPATK 70  SPDEF 45  SPEED 70 
FORRETRESS Lv22          HP 75  ATK 90  DEF 140 SPATK 60  SPDEF 60  SPEED 40 
CLEFFA Lv23              HP 50  ATK 25  DEF 28  SPATK 45  SPDEF 55  SPEED 15 
ELECTRODE Lv22           HP 60  ATK 50  DEF 70  SPATK 80  SPDEF 80  SPEED 140
MAROWAK Lv20             HP 60  ATK 80  DEF 110 SPATK 50  SPDEF 80  SPEED 45 
HITMONLEE Lv20           HP 50  ATK 120 DEF 53  SPATK 35  SPDEF 110 SPEED 87 

Set #28 - ICE PATH Grass/Cave (rate=5)
ZAPDOS Lv22              HP 90  ATK 90  DEF 85  SPATK 125 SPDEF 90  SPEED 100
IGGLYBUFF Lv23           HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
HAUNTER Lv23             HP 45  ATK 50  DEF 45  SPATK 115 SPDEF 55  SPEED 95 
PIDGEOT Lv24             HP 83  ATK 80  DEF 75  SPATK 70  SPDEF 70  SPEED 91 
GENGAR Lv23              HP 60  ATK 65  DEF 60  SPATK 130 SPDEF 75  SPEED 110
PINSIR Lv21              HP 65  ATK 125 DEF 100 SPATK 55  SPDEF 70  SPEED 85 
NIDORAN♂ Lv21            HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 

Set #29 - ICE PATH Grass/Cave (rate=5)
KADABRA Lv22             HP 40  ATK 35  DEF 30  SPATK 120 SPDEF 70  SPEED 105
POLIWAG Lv23             HP 40  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 90 
GOLDEEN Lv23             HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
HITMONCHAN Lv24          HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
PINSIR Lv23              HP 65  ATK 125 DEF 100 SPATK 55  SPDEF 70  SPEED 85 
WARTORTLE Lv21           HP 59  ATK 63  DEF 80  SPATK 65  SPDEF 80  SPEED 58 
AIPOM Lv21               HP 55  ATK 70  DEF 55  SPATK 40  SPDEF 55  SPEED 85 

Set #30 - ICE PATH Grass/Cave (rate=5)
JOLTEON Lv23             HP 65  ATK 65  DEF 60  SPATK 110 SPDEF 95  SPEED 130
ARTICUNO Lv24            HP 90  ATK 85  DEF 100 SPATK 95  SPDEF 125 SPEED 85 
CYNDAQUIL Lv24           HP 39  ATK 52  DEF 43  SPATK 60  SPDEF 50  SPEED 65 
GRIMER Lv25              HP 80  ATK 80  DEF 50  SPATK 40  SPDEF 50  SPEED 25 
AERODACTYL Lv24          HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
PRIMEAPE Lv22            HP 65  ATK 105 DEF 60  SPATK 60  SPDEF 70  SPEED 95 
RHYDON Lv22              HP 105 ATK 130 DEF 120 SPATK 45  SPDEF 45  SPEED 40 

Set #31 - WHIRL ISLANDS Grass/Cave (rate=15)
HAUNTER Lv22             HP 45  ATK 50  DEF 45  SPATK 115 SPDEF 55  SPEED 95 
CROCONAW Lv23            HP 65  ATK 80  DEF 80  SPATK 59  SPDEF 63  SPEED 58 
PORYGON2 Lv24            HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
SUDOWOODO Lv22           HP 70  ATK 100 DEF 115 SPATK 30  SPDEF 65  SPEED 30 
MARILL Lv23              HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
HOOTHOOT Lv24            HP 60  ATK 30  DEF 30  SPATK 36  SPDEF 56  SPEED 50 
MACHAMP Lv24             HP 90  ATK 130 DEF 80  SPATK 65  SPDEF 85  SPEED 55 

Set #32 - WHIRL ISLANDS Grass/Cave (rate=15)
GOLBAT Lv22              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
MILTANK Lv23             HP 95  ATK 80  DEF 105 SPATK 40  SPDEF 70  SPEED 100
SUICUNE Lv24             HP 100 ATK 75  DEF 115 SPATK 90  SPDEF 115 SPEED 85 
ALAKAZAM Lv22            HP 55  ATK 50  DEF 45  SPATK 135 SPDEF 85  SPEED 120
NIDORAN♂ Lv23            HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 
TEDDIURSA Lv24           HP 60  ATK 80  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
OMASTAR Lv24             HP 70  ATK 60  DEF 125 SPATK 115 SPDEF 70  SPEED 55 

Set #33 - WHIRL ISLANDS Grass/Cave (rate=15)
VENUSAUR Lv22            HP 80  ATK 82  DEF 83  SPATK 100 SPDEF 100 SPEED 80 
TOGETIC Lv23             HP 55  ATK 40  DEF 85  SPATK 80  SPDEF 105 SPEED 40 
VULPIX Lv24              HP 38  ATK 41  DEF 40  SPATK 50  SPDEF 65  SPEED 65 
KABUTOPS Lv22            HP 60  ATK 115 DEF 105 SPATK 65  SPDEF 70  SPEED 80 
PARASECT Lv23            HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
NINETALES Lv24           HP 73  ATK 76  DEF 75  SPATK 81  SPDEF 100 SPEED 100
NIDORAN♂ Lv24            HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 

Set #34 - WHIRL ISLANDS Grass/Cave (rate=15)
CROCONAW Lv22            HP 65  ATK 80  DEF 80  SPATK 59  SPDEF 63  SPEED 58 
LEDYBA Lv23              HP 40  ATK 20  DEF 30  SPATK 40  SPDEF 80  SPEED 55 
LANTURN Lv24             HP 125 ATK 58  DEF 58  SPATK 76  SPDEF 76  SPEED 67 
GOLEM Lv22               HP 80  ATK 110 DEF 130 SPATK 55  SPDEF 65  SPEED 45 
REMORAID Lv23            HP 35  ATK 65  DEF 35  SPATK 65  SPDEF 35  SPEED 65 
FARFETCH'D Lv24          HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 
GENGAR Lv24              HP 60  ATK 65  DEF 60  SPATK 130 SPDEF 75  SPEED 110

Set #35 - WHIRL ISLANDS Grass/Cave (rate=15)
VENONAT Lv22             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
CROBAT Lv23              HP 85  ATK 90  DEF 80  SPATK 70  SPDEF 80  SPEED 130
KADABRA Lv24             HP 40  ATK 35  DEF 30  SPATK 120 SPDEF 70  SPEED 105
FLAREON Lv22             HP 65  ATK 130 DEF 60  SPATK 95  SPDEF 110 SPEED 65 
HOOTHOOT Lv23            HP 60  ATK 30  DEF 30  SPATK 36  SPDEF 56  SPEED 50 
MANKEY Lv24              HP 40  ATK 80  DEF 35  SPATK 35  SPDEF 45  SPEED 70 
NIDORINA Lv24            HP 70  ATK 62  DEF 67  SPATK 55  SPDEF 55  SPEED 56 

Set #36 - WHIRL ISLANDS Grass/Cave (rate=15)
DRAGONITE Lv23           HP 91  ATK 134 DEF 95  SPATK 100 SPDEF 100 SPEED 80 
LEDYBA Lv24              HP 40  ATK 20  DEF 30  SPATK 40  SPDEF 80  SPEED 55 
DUGTRIO Lv25             HP 35  ATK 80  DEF 50  SPATK 50  SPDEF 70  SPEED 120
GYARADOS Lv23            HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
DODUO Lv24               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
EXEGGCUTE Lv25           HP 60  ATK 40  DEF 80  SPATK 60  SPDEF 45  SPEED 40 
FARFETCH'D Lv25          HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 

Set #37 - WHIRL ISLANDS Grass/Cave (rate=15)
RAICHU Lv23              HP 60  ATK 90  DEF 55  SPATK 90  SPDEF 80  SPEED 100
BELLSPROUT Lv24          HP 50  ATK 75  DEF 35  SPATK 70  SPDEF 30  SPEED 40 
AERODACTYL Lv25          HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
MANKEY Lv23              HP 40  ATK 80  DEF 35  SPATK 35  SPDEF 45  SPEED 70 
POLIWRATH Lv24           HP 90  ATK 85  DEF 95  SPATK 70  SPDEF 90  SPEED 70 
BUTTERFREE Lv25          HP 60  ATK 45  DEF 50  SPATK 80  SPDEF 80  SPEED 70 
DROWZEE Lv25             HP 60  ATK 48  DEF 45  SPATK 43  SPDEF 90  SPEED 42 

Set #38 - WHIRL ISLANDS Grass/Cave (rate=15)
NIDORINO Lv24            HP 61  ATK 72  DEF 57  SPATK 55  SPDEF 55  SPEED 65 
PHANPY Lv25              HP 90  ATK 60  DEF 60  SPATK 40  SPDEF 40  SPEED 40 
SLOWKING Lv26            HP 95  ATK 75  DEF 80  SPATK 100 SPDEF 110 SPEED 30 
BAYLEEF Lv24             HP 60  ATK 62  DEF 80  SPATK 63  SPDEF 80  SPEED 60 
SLOWPOKE Lv25            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
EXEGGUTOR Lv26           HP 95  ATK 95  DEF 85  SPATK 125 SPDEF 65  SPEED 55 
LUGIA Lv26               HP 106 ATK 90  DEF 130 SPATK 90  SPDEF 154 SPEED 110

Set #39 - SILVER CAVE Grass/Cave (rate=15)
STANTLER Lv42            HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
SNUBBULL Lv44            HP 60  ATK 80  DEF 50  SPATK 40  SPDEF 40  SPEED 30 
ELECTRODE Lv43           HP 60  ATK 50  DEF 70  SPATK 80  SPDEF 80  SPEED 140
ARCANINE Lv43            HP 90  ATK 110 DEF 80  SPATK 100 SPDEF 80  SPEED 95 
PUPITAR Lv45             HP 70  ATK 84  DEF 70  SPATK 65  SPDEF 70  SPEED 51 
CHARMANDER Lv20          HP 39  ATK 52  DEF 43  SPATK 60  SPDEF 50  SPEED 65 
PARAS Lv15               HP 35  ATK 70  DEF 55  SPATK 45  SPDEF 55  SPEED 25 

Set #40 - SILVER CAVE Grass/Cave (rate=15)
KINGDRA Lv45             HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
TOTODILE Lv48            HP 50  ATK 65  DEF 64  SPATK 44  SPDEF 48  SPEED 43 
REMORAID Lv47            HP 35  ATK 65  DEF 35  SPATK 65  SPDEF 35  SPEED 65 
MEW Lv45                 HP 100 ATK 100 DEF 100 SPATK 100 SPDEF 100 SPEED 100
BELLOSSOM Lv48           HP 75  ATK 80  DEF 85  SPATK 90  SPDEF 100 SPEED 50 
GOLEM Lv20               HP 80  ATK 110 DEF 130 SPATK 55  SPDEF 65  SPEED 45 
MEWTWO Lv15              HP 106 ATK 110 DEF 90  SPATK 154 SPDEF 90  SPEED 130

Set #41 - SILVER CAVE Grass/Cave (rate=15)
AERODACTYL Lv51          HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
MACHAMP Lv48             HP 90  ATK 130 DEF 80  SPATK 65  SPDEF 85  SPEED 55 
VOLTORB Lv48             HP 40  ATK 30  DEF 50  SPATK 55  SPDEF 55  SPEED 100
CLEFFA Lv50              HP 50  ATK 25  DEF 28  SPATK 45  SPDEF 55  SPEED 15 
VENUSAUR Lv51            HP 80  ATK 82  DEF 83  SPATK 100 SPDEF 100 SPEED 80 
HITMONTOP Lv20           HP 50  ATK 95  DEF 95  SPATK 35  SPDEF 110 SPEED 70 
TENTACRUEL Lv15          HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100

Set #42 - SILVER CAVE Grass/Cave (rate=15)
GOLEM Lv45               HP 80  ATK 110 DEF 130 SPATK 55  SPDEF 65  SPEED 45 
GOLBAT Lv48              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
POLIWAG Lv47             HP 40  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 90 
TEDDIURSA Lv45           HP 60  ATK 80  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
TYROGUE Lv48             HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
MEW Lv20                 HP 100 ATK 100 DEF 100 SPATK 100 SPDEF 100 SPEED 100
ABRA Lv15                HP 25  ATK 20  DEF 15  SPATK 105 SPDEF 55  SPEED 90 

Set #43 - DARK CAVE Grass/Cave (rate=10)
FARFETCH'D Lv3           HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 
ARBOK Lv2                HP 60  ATK 85  DEF 69  SPATK 65  SPDEF 79  SPEED 80 
SANDSLASH Lv2            HP 75  ATK 100 DEF 110 SPATK 45  SPDEF 55  SPEED 65 
SEEL Lv4                 HP 65  ATK 45  DEF 55  SPATK 45  SPDEF 70  SPEED 45 
JYNX Lv3                 HP 65  ATK 50  DEF 35  SPATK 115 SPDEF 95  SPEED 95 
VENOMOTH Lv4             HP 70  ATK 65  DEF 60  SPATK 90  SPDEF 75  SPEED 90 
TANGELA Lv4              HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 

Set #44 - DARK CAVE Grass/Cave (rate=10)
MAGNEMITE Lv23           HP 25  ATK 35  DEF 70  SPATK 95  SPDEF 55  SPEED 45 
SNUBBULL Lv23            HP 60  ATK 80  DEF 50  SPATK 40  SPDEF 40  SPEED 30 
PSYDUCK Lv25             HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
LEDIAN Lv20              HP 55  ATK 35  DEF 50  SPATK 55  SPDEF 110 SPEED 85 
