Randomizer Version: 4.6.1
Random Seed: 208514066509506
Settings String: 322IwgkEQIBAAQABwAEAAKoJBkCKgEAFAAVCQABAAAAAAMAAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieW+FdYfjwziK

--Move Updates--
Made RAZOR WIND have 100% accuracy
Made SWORDS DANCE have 20 PP
Made FLY have 90 power
Made BIND have 85% accuracy
Made VINE WHIP have 45 power and 25 PP
Made JUMP KICK have 100 power and 10 PP
Made TACKLE have 40 power and 100% accuracy
Made WRAP have 90% accuracy
Made THRASH have 120 power and 10 PP
Made PIN MISSILE have 25 power and 95% accuracy
Made DISABLE have 100% accuracy
Made FLAMETHROWER have 90 power
Made HYDRO PUMP have 110 power
Made SURF have 90 power
Made ICE BEAM have 90 power
Made BLIZZARD have 110 power
Made SUBMISSION have 20 PP
Made LOW KICK have 100% accuracy
Made ABSORB have 25 PP
Made MEGA DRAIN have 15 PP
Made GROWTH have 20 PP
Made PETAL DANCE have 120 power and 10 PP
Made FIRE SPIN have 35 power and 85% accuracy
Made THUNDERBOLT have 90 power
Made THUNDER WAVE have 90% accuracy
Made THUNDER have 110 power
Made DIG have 80 power
Made TOXIC have 90% accuracy
Made RECOVER have 10 PP
Made MINIMIZE have 10 PP
Made BARRIER have 20 PP
Made LICK have 30 power
Made SMOG have 30 power
Made FIRE BLAST have 110 power
Made CLAMP have 15 PP and 85% accuracy
Made SKULL BASH have 130 power and 10 PP
Made HI JUMP KICK have 130 power and 10 PP
Made GLARE have 100% accuracy
Made POISON GAS have 90% accuracy
Made LEECH LIFE have 80 power and 10 PP
Made BUBBLE have 40 power
Made FLASH have 100% accuracy
Made PSYWAVE have 100% accuracy
Made ACID ARMOR have 20 PP
Made CRABHAMMER have 100 power and 90% accuracy
Made THIEF have 60 power and 25 PP
Made SNORE have 50 power
Made CURSE be GHOST-type
Made COTTON SPORE have 100% accuracy
Made SCARY FACE have 100% accuracy
Made ZAP CANNON have 120 power
Made BONE RUSH have 90% accuracy
Made OUTRAGE have 120 power and 10 PP
Made GIGA DRAIN have 75 power and 10 PP
Made SWAGGER have 85% accuracy
Made FURY CUTTER have 40 power
Made FUTURE SIGHT have 120 power, 10 PP and 100% accuracy
Made ROCK SMASH have 40 power
Made WHIRLPOOL have 35 power and 85% accuracy

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ITEM
CROCONAW Lv23            HP 65  ATK 80  DEF 80  SPATK 59  SPDEF 63  SPEED 58 
CHANSEY Lv23             HP 250 ATK 5   DEF 5   SPATK 35  SPDEF 105 SPEED 50 

Set #45 - ROUTE 29 Grass/Cave (rate=25)
BLASTOISE Lv2            HP 79  ATK 83  DEF 100 SPATK 85  SPDEF 105 SPEED 78 
FLAAFFY Lv3              HP 70  ATK 55  DEF 55  SPATK 80  SPDEF 60  SPEED 45 
PIKACHU Lv3              HP 35  ATK 55  DEF 30  SPATK 50  SPDEF 40  SPEED 90 
WEEZING Lv2              HP 65  ATK 90  DEF 120 SPATK 85  SPDEF 70  SPEED 60 
SMOOCHUM Lv4             HP 45  ATK 30  DEF 15  SPATK 85  SPDEF 65  SPEED 65 
KINGLER Lv4              HP 55  ATK 130 DEF 115 SPATK 50  SPDEF 50  SPEED 75 
TOTODILE Lv4             HP 50  ATK 65  DEF 64  SPATK 44  SPDEF 48  SPEED 43 

Set #46 - ROUTE 30 Grass/Cave (rate=25)
SWINUB Lv2               HP 50  ATK 50  DEF 40  SPATK 30  SPDEF 30  SPEED 50 
SUICUNE Lv3              HP 100 ATK 75  DEF 115 SPATK 90  SPDEF 115 SPEED 85 
GOLBAT Lv4               HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
STANTLER Lv4             HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
NIDORAN♀ Lv4             HP 55  ATK 47  DEF 52  SPATK 40  SPDEF 40  SPEED 41 
MACHAMP Lv5              HP 90  ATK 130 DEF 80  SPATK 65  SPDEF 85  SPEED 55 
PICHU Lv5                HP 20  ATK 40  DEF 15  SPATK 35  SPDEF 35  SPEED 60 

Set #47 - ROUTE 31 Grass/Cave (rate=25)
SLOWBRO Lv3              HP 95  ATK 75  DEF 110 SPATK 100 SPDEF 80  SPEED 30 
ARIADOS Lv4              HP 70  ATK 90  DEF 70  SPATK 60  SPDEF 60  SPEED 40 
VULPIX Lv3               HP 38  ATK 41  DEF 40  SPATK 50  SPDEF 65  SPEED 65 
SHELLDER Lv5             HP 30  ATK 65  DEF 100 SPATK 45  SPDEF 25  SPEED 40 
SCIZOR Lv5               HP 70  ATK 130 DEF 100 SPATK 55  SPDEF 80  SPEED 65 
OMANYTE Lv6              HP 35  ATK 40  DEF 100 SPATK 90  SPDEF 55  SPEED 35 
SEADRA Lv6               HP 55  ATK 65  DEF 95  SPATK 95  SPDEF 45  SPEED 85 

Set #48 - ROUTE 32 Grass/Cave (rate=25)
CLOYSTER Lv6             HP 50  ATK 95  DEF 180 SPATK 85  SPDEF 45  SPEED 70 
VENOMOTH Lv4             HP 70  ATK 65  DEF 60  SPATK 90  SPDEF 75  SPEED 90 
GOLDEEN Lv6              HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
DRAGONAIR Lv6            HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 
RHYDON Lv6               HP 105 ATK 130 DEF 120 SPATK 45  SPDEF 45  SPEED 40 
GASTLY Lv8               HP 30  ATK 35  DEF 30  SPATK 100 SPDEF 35  SPEED 80 
HAUNTER Lv8              HP 45  ATK 50  DEF 45  SPATK 115 SPDEF 55  SPEED 95 

Set #49 - ROUTE 33 Grass/Cave (rate=25)
SUICUNE Lv6              HP 100 ATK 75  DEF 115 SPATK 90  SPDEF 115 SPEED 85 
CLEFFA Lv7               HP 50  ATK 25  DEF 28  SPATK 45  SPDEF 55  SPEED 15 
MEGANIUM Lv6             HP 80  ATK 82  DEF 100 SPATK 83  SPDEF 100 SPEED 80 
DEWGONG Lv6              HP 90  ATK 70  DEF 80  SPATK 70  SPDEF 95  SPEED 70 
GRIMER Lv8               HP 80  ATK 80  DEF 50  SPATK 40  SPDEF 50  SPEED 25 
BELLSPROUT Lv8           HP 50  ATK 75  DEF 35  SPATK 70  SPDEF 30  SPEED 40 
MAGIKARP Lv8             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #50 - ROUTE 34 Grass/Cave (rate=25)
TENTACRUEL Lv10          HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100
TANGELA Lv11             HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 
PORYGON2 Lv12            HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
TEDDIURSA Lv10           HP 60  ATK 80  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
NIDOKING Lv13            HP 81  ATK 92  DEF 77  SPATK 85  SPDEF 75  SPEED 85 
TAUROS Lv10              HP 75  ATK 100 DEF 95  SPATK 40  SPDEF 70  SPEED 110
KANGASKHAN Lv10          HP 105 ATK 95  DEF 80  SPATK 40  SPDEF 80  SPEED 90 

Set #51 - ROUTE 35 Grass/Cave (rate=25)
VICTREEBEL Lv12          HP 80  ATK 105 DEF 65  SPATK 100 SPDEF 60  SPEED 70 
KAKUNA Lv12              HP 45  ATK 25  DEF 50  SPATK 25  SPDEF 25  SPEED 35 
EXEGGCUTE Lv14           HP 60  ATK 40  DEF 80  SPATK 60  SPDEF 45  SPEED 40 
MAGNETON Lv10            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
PORYGON2 Lv14            HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
RAPIDASH Lv10            HP 65  ATK 100 DEF 70  SPATK 80  SPDEF 80  SPEED 105
PIDGEOTTO Lv12           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 

Set #52 - ROUTE 36 Grass/Cave (rate=25)
SNUBBULL Lv12            HP 60  ATK 80  DEF 50  SPATK 40  SPDEF 40  SPEED 30 
KRABBY Lv12              HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
FARFETCH'D Lv14          HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 
MISDREAVUS Lv13          HP 60  ATK 60  DEF 60  SPATK 85  SPDEF 85  SPEED 85 
SLOWPOKE Lv13            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
URSARING Lv15            HP 90  ATK 130 DEF 75  SPATK 75  SPDEF 75  SPEED 55 
KOFFING Lv15             HP 40  ATK 65  DEF 95  SPATK 60  SPDEF 45  SPEED 35 

Set #53 - ROUTE 37 Grass/Cave (rate=25)
CHANSEY Lv13             HP 250 ATK 5   DEF 5   SPATK 35  SPDEF 105 SPEED 50 
ZUBAT Lv15               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
ELEKID Lv15              HP 45  ATK 63  DEF 37  SPATK 65  SPDEF 55  SPEED 95 
SMOOCHUM Lv14            HP 45  ATK 30  DEF 15  SPATK 85  SPDEF 65  SPEED 65 
ZUBAT Lv15               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
ZAPDOS Lv16              HP 90  ATK 90  DEF 85  SPATK 125 SPDEF 90  SPEED 100
KOFFING Lv16             HP 40  ATK 65  DEF 95  SPATK 60  SPDEF 45  SPEED 35 

Set #54 - ROUTE 38 Grass/Cave (rate=25)
RATICATE Lv16            HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 
STEELIX Lv16             HP 75  ATK 85  DEF 200 SPATK 55  SPDEF 65  SPEED 30 
BAYLEEF Lv16             HP 60  ATK 62  DEF 80  SPATK 63  SPDEF 80  SPEED 60 
METAPOD Lv16             HP 50  ATK 20  DEF 55  SPATK 25  SPDEF 25  SPEED 30 
RATICATE Lv13            HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 
EKANS Lv13               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
PIDGEOTTO Lv13           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 

Set #55 - ROUTE 39 Grass/Cave (rate=5)
DODRIO Lv16              HP 60  ATK 110 DEF 70  SPATK 60  SPDEF 60  SPEED 100
SNEASEL Lv17             HP 55  ATK 95  DEF 55  SPATK 35  SPDEF 75  SPEED 115
AMPHAROS Lv16            HP 90  ATK 75  DEF 75  SPATK 115 SPDEF 90  SPEED 55 
VAPOREON Lv16            HP 130 ATK 65  DEF 60  SPATK 110 SPDEF 95  SPEED 65 
VICTREEBEL Lv15          HP 80  ATK 105 DEF 65  SPATK 100 SPDEF 60  SPEED 70 
PUPITAR Lv15             HP 70  ATK 84  DEF 70  SPATK 65  SPDEF 70  SPEED 51 
VENOMOTH Lv15            HP 70  ATK 65  DEF 60  SPATK 90  SPDEF 75  SPEED 90 

Set #56 - ROUTE 42 Grass/Cave (rate=25)
LEDYBA Lv15              HP 40  ATK 20  DEF 30  SPATK 40  SPDEF 80  SPEED 55 
OMANYTE Lv13             HP 35  ATK 40  DEF 100 SPATK 90  SPDEF 55  SPEED 35 
AERODACTYL Lv14          HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
DRATINI Lv16             HP 41  ATK 64  DEF 45  SPATK 50  SPDEF 50  SPEED 50 
SUNKERN Lv15             HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
VULPIX Lv17              HP 38  ATK 41  DEF 40  SPATK 50  SPDEF 65  SPEED 65 
SEAKING Lv17             HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 

Set #57 - ROUTE 43 Grass/Cave (rate=25)
MAGNETON Lv15            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
MISDREAVUS Lv15          HP 60  ATK 60  DEF 60  SPATK 85  SPDEF 85  SPEED 85 
POLIWRATH Lv17           HP 90  ATK 85  DEF 95  SPATK 70  SPDEF 90  SPEED 70 
SLUGMA Lv15              HP 40  ATK 40  DEF 40  SPATK 70  SPDEF 40  SPEED 20 
CUBONE Lv17              HP 50  ATK 50  DEF 95  SPATK 40  SPDEF 50  SPEED 35 
VILEPLUME Lv17           HP 75  ATK 80  DEF 85  SPATK 100 SPDEF 90  SPEED 50 
DIGLETT Lv17             HP 10  ATK 55  DEF 25  SPATK 35  SPDEF 45  SPEED 95 

Set #58 - ROUTE 44 Grass/Cave (rate=25)
MURKROW Lv23             HP 60  ATK 85  DEF 42  SPATK 85  SPDEF 42  SPEED 91 
MAGMAR Lv22              HP 65  ATK 95  DEF 57  SPATK 100 SPDEF 85  SPEED 93 
CUBONE Lv22              HP 50  ATK 50  DEF 95  SPATK 40  SPDEF 50  SPEED 35 
ALAKAZAM Lv24            HP 55  ATK 50  DEF 45  SPATK 135 SPDEF 85  SPEED 120
URSARING Lv24            HP 90  ATK 130 DEF 75  SPATK 75  SPDEF 75  SPEED 55 
PILOSWINE Lv26           HP 100 ATK 100 DEF 80  SPATK 60  SPDEF 60  SPEED 50 
STEELIX Lv26             HP 75  ATK 85  DEF 200 SPATK 55  SPDEF 65  SPEED 30 

Set #59 - ROUTE 45 Grass/Cave (rate=25)
GIRAFARIG Lv23           HP 70  ATK 80  DEF 65  SPATK 90  SPDEF 65  SPEED 85 
LEDIAN Lv23              HP 55  ATK 35  DEF 50  SPATK 55  SPDEF 110 SPEED 85 
EXEGGUTOR Lv24           HP 95  ATK 95  DEF 85  SPATK 125 SPDEF 65  SPEED 55 
SLUGMA Lv20              HP 40  ATK 40  DEF 40  SPATK 70  SPDEF 40  SPEED 20 
TYROGUE Lv25             HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
ARBOK Lv27               HP 60  ATK 85  DEF 69  SPATK 65  SPDEF 79  SPEED 80 
SMOOCHUM Lv27            HP 45  ATK 30  DEF 15  SPATK 85  SPDEF 65  SPEED 65 

Set #60 - ROUTE 46 Grass/Cave (rate=25)
CLEFABLE Lv3             HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
HOUNDOUR Lv2             HP 45  ATK 60  DEF 30  SPATK 80  SPDEF 50  SPEED 65 
KRABBY Lv2               HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
OCTILLERY Lv2            HP 75  ATK 105 DEF 75  SPATK 105 SPDEF 75  SPEED 45 
LANTURN Lv3              HP 125 ATK 58  DEF 58  SPATK 76  SPDEF 76  SPEED 67 
RATICATE Lv3             HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 
PIDGEY Lv5               HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 

Set #61 - SILVER CAVE Grass/Cave (rate=25)
STARMIE Lv41             HP 60  ATK 75  DEF 85  SPATK 100 SPDEF 85  SPEED 115
TYPHLOSION Lv42          HP 78  ATK 84  DEF 78  SPATK 109 SPDEF 85  SPEED 100
GOLDUCK Lv42             HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
RHYHORN Lv44             HP 80  ATK 85  DEF 95  SPATK 30  SPDEF 30  SPEED 25 
JUMPLUFF Lv41            HP 75  ATK 55  DEF 70  SPATK 55  SPDEF 85  SPEED 110
NIDORAN♂ Lv43            HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 
QUILAVA Lv43             HP 58  ATK 64  DEF 58  SPATK 80  SPDEF 65  SPEED 80 

Set #62 - RUINS OF ALPH Surfing (rate=5)
SMEARGLE Lv15            HP 55  ATK 20  DEF 35  SPATK 20  SPDEF 45  SPEED 75 
HO-OH Lv20               HP 106 ATK 130 DEF 90  SPATK 110 SPDEF 154 SPEED 90 
SWINUB Lv15              HP 50  ATK 50  DEF 40  SPATK 30  SPDEF 30  SPEED 50 

Set #63 - UNION CAVE Surfing (rate=5)
VULPIX Lv15              HP 38  ATK 41  DEF 40  SPATK 50  SPDEF 65  SPEED 65 
TYRANITAR Lv20           HP 100 ATK 134 DEF 110 SPATK 95  SPDEF 100 SPEED 61 
NIDORAN♂ Lv15            HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 

Set #64 - UNION CAVE Surfing (rate=5)
JYNX Lv15                HP 65  ATK 50  DEF 35  SPATK 115 SPDEF 95  SPEED 95 
JYNX Lv20                HP 65  ATK 50  DEF 35  SPATK 115 SPDEF 95  SPEED 95 
EKANS Lv15               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 

Set #65 - UNION CAVE Surfing (rate=10)
SMEARGLE Lv15            HP 55  ATK 20  DEF 35  SPATK 20  SPDEF 45  SPEED 75 
NINETALES Lv20           HP 73  ATK 76  DEF 75  SPATK 81  SPDEF 100 SPEED 100
DODRIO Lv20              HP 60  ATK 110 DEF 70  SPATK 60  SPDEF 60  SPEED 100

Set #66 - SLOWPOKE WELL Surfing (rate=5)
KINGDRA Lv15             HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
SUICUNE Lv20             HP 100 ATK 75  DEF 115 SPATK 90  SPDEF 115 SPEED 85 
GLIGAR Lv10              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 

Set #67 - SLOWPOKE WELL Surfing (rate=10)
KANGASKHAN Lv15          HP 105 ATK 95  DEF 80  SPATK 40  SPDEF 80  SPEED 90 
QWILFISH Lv20            HP 65  ATK 95  DEF 75  SPATK 55  SPDEF 55  SPEED 85 
DIGLETT Lv20             HP 10  ATK 55  DEF 25  SPATK 35  SPDEF 45  SPEED 95 

Set #68 - ILEX FOREST Surfing (rate=5)
NIDORINO Lv15            HP 61  ATK 72  DEF 57  SPATK 55  SPDEF 55  SPEED 65 
HITMONCHAN Lv10          HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
DRATINI Lv15             HP 41  ATK 64  DEF 45  SPATK 50  SPDEF 50  SPEED 50 

Set #69 - MT.MORTAR Surfing (rate=10)
METAPOD Lv20             HP 50  ATK 20  DEF 55  SPATK 25  SPDEF 25  SPEED 30 
DRATINI Lv15             HP 41  ATK 64  DEF 45  SPATK 50  SPDEF 50  SPEED 50 
POLIWHIRL Lv20           HP 65  ATK 65  DEF 65  SPATK 50  SPDEF 50  SPEED 90 

Set #70 - MT.MORTAR Surfing (rate=5)
IGGLYBUFF Lv20           HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
PHANPY Lv25              HP 90  ATK 60  DEF 60  SPATK 40  SPDEF 40  SPEED 40 
QUAGSIRE Lv25            HP 95  ATK 85  DEF 85  SPATK 65  SPDEF 65  SPEED 35 

Set #71 - MT.MORTAR Surfing (rate=5)
HITMONCHAN Lv20          HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
CHIKORITA Lv15           HP 45  ATK 49  DEF 65  SPATK 49  SPDEF 65  SPEED 45 
IVYSAUR Lv20             HP 60  ATK 62  DEF 63  SPATK 80  SPDEF 80  SPEED 60 

Set #72 - WHIRL ISLANDS Surfing (rate=10)
PRIMEAPE Lv20            HP 65  ATK 105 DEF 60  SPATK 60  SPDEF 70  SPEED 95 
ALAKAZAM Lv15            HP 55  ATK 50  DEF 45  SPATK 135 SPDEF 85  SPEED 120
XATU Lv20                HP 65  ATK 75  DEF 70  SPATK 95  SPDEF 70  SPEED 95 

Set #73 - WHIRL ISLANDS Surfing (rate=10)
HITMONTOP Lv15           HP 50  ATK 95  DEF 95  SPATK 35  SPDEF 110 SPEED 70 
SLOWBRO Lv20             HP 95  ATK 75  DEF 110 SPATK 100 SPDEF 80  SPEED 30 
SPEAROW Lv20             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 

Set #74 - WHIRL ISLANDS Surfing (rate=10)
POLITOED Lv20            HP 90  ATK 75  DEF 75  SPATK 90  SPDEF 100 SPEED 70 
NIDORAN♂ Lv20            HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 
JIGGLYPUFF Lv20          HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 

Set #75 - SILVER CAVE Surfing (rate=5)
WOBBUFFET Lv35           HP 190 ATK 33  DEF 58  SPATK 33  SPDEF 58  SPEED 33 
SCIZOR Lv40              HP 70  ATK 130 DEF 100 SPATK 55  SPDEF 80  SPEED 65 
NIDORAN♀ Lv35            HP 55  ATK 47  DEF 52  SPATK 40  SPDEF 40  SPEED 41 

Set #76 - DARK CAVE Surfing (rate=5)
POLIWHIRL Lv15           HP 65  ATK 65  DEF 65  SPATK 50  SPDEF 50  SPEED 90 
KABUTOPS Lv10            HP 60  ATK 115 DEF 105 SPATK 65  SPDEF 70  SPEED 80 
DONPHAN Lv5              HP 90  ATK 120 DEF 120 SPATK 60  SPDEF 60  SPEED 50 

Set #77 - DARK CAVE Surfing (rate=5)
ABRA Lv15                HP 25  ATK 20  DEF 15  SPATK 105 SPDEF 55  SPEED 90 
HITMONLEE Lv10           HP 50  ATK 120 DEF 53  SPATK 35  SPDEF 110 SPEED 87 
SLOWPOKE Lv5             HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 

Set #78 - DRAGON'S DEN Surfing (rate=10)
POLIWRATH Lv15           HP 90  ATK 85  DEF 95  SPATK 70  SPDEF 90  SPEED 70 
FURRET Lv10              HP 85  ATK 76  DEF 64  SPATK 45  SPDEF 55  SPEED 90 
MISDREAVUS Lv10          HP 60  ATK 60  DEF 60  SPATK 85  SPDEF 85  SPEED 85 

Set #79 - ROUTE 30 Surfing (rate=5)
SNUBBULL Lv20            HP 60  ATK 80  DEF 50  SPATK 40  SPDEF 40  SPEED 30 
RATTATA Lv15             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
CLEFFA Lv20              HP 50  ATK 25  DEF 28  SPATK 45  SPDEF 55  SPEED 15 

Set #80 - ROUTE 31 Surfing (rate=5)
HITMONLEE Lv20           HP 50  ATK 120 DEF 53  SPATK 35  SPDEF 110 SPEED 87 
SENTRET Lv15             HP 35  ATK 46  DEF 34  SPATK 35  SPDEF 45  SPEED 20 
WOBBUFFET Lv20           HP 190 ATK 33  DEF 58  SPATK 33  SPDEF 58  SPEED 33 

Set #81 - ROUTE 32 Surfing (rate=15)
POLIWHIRL Lv15           HP 65  ATK 65  DEF 65  SPATK 50  SPDEF 50  SPEED 90 
BEEDRILL Lv20            HP 65  ATK 80  DEF 40  SPATK 45  SPDEF 80  SPEED 75 
MR.MIME Lv20             HP 40  ATK 45  DEF 65  SPATK 100 SPDEF 120 SPEED 90 

Set #82 - ROUTE 34 Surfing (rate=15)
DODUO Lv20               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
VICTREEBEL Lv15          HP 80  ATK 105 DEF 65  SPATK 100 SPDEF 60  SPEED 70 
MAGCARGO Lv20            HP 50  ATK 50  DEF 120 SPATK 80  SPDEF 80  SPEED 30 

Set #83 - ROUTE 35 Surfing (rate=10)
SLOWKING Lv20            HP 95  ATK 75  DEF 80  SPATK 100 SPDEF 110 SPEED 30 
BLISSEY Lv15             HP 255 ATK 10  DEF 10  SPATK 75  SPDEF 135 SPEED 55 
RHYDON Lv20              HP 105 ATK 130 DEF 120 SPATK 45  SPDEF 45  SPEED 40 

Set #84 - ROUTE 40 Surfing (rate=15)
CATERPIE Lv20            HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
HO-OH Lv15               HP 106 ATK 130 DEF 90  SPATK 110 SPDEF 154 SPEED 90 
DRAGONAIR Lv20           HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 

Set #85 - ROUTE 41 Surfing (rate=15)
ELECTRODE Lv20           HP 60  ATK 50  DEF 70  SPATK 80  SPDEF 80  SPEED 140
GOLBAT Lv20              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
METAPOD Lv20             HP 50  ATK 20  DEF 55  SPATK 25  SPDEF 25  SPEED 30 

Set #86 - ROUTE 42 Surfing (rate=10)
NOCTOWL Lv20             HP 100 ATK 50  DEF 50  SPATK 76  SPDEF 96  SPEED 70 
AZUMARILL Lv15           HP 100 ATK 50  DEF 80  SPATK 50  SPDEF 80  SPEED 50 
PARASECT Lv20            HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 

Set #87 - ROUTE 43 Surfing (rate=5)
KABUTO Lv20              HP 30  ATK 80  DEF 90  SPATK 55  SPDEF 45  SPEED 55 
MARILL Lv15              HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
YANMA Lv10               HP 65  ATK 65  DEF 45  SPATK 75  SPDEF 45  SPEED 95 

Set #88 - ROUTE 44 Surfing (rate=5)
REMORAID Lv25            HP 35  ATK 65  DEF 35  SPATK 65  SPDEF 35  SPEED 65 
XATU Lv20                HP 65  ATK 75  DEF 70  SPATK 95  SPDEF 70  SPEED 95 
DODUO Lv25               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 

Set #89 - ROUTE 45 Surfing (rate=5)
TENTACOOL Lv20           HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MEWTWO Lv15              HP 106 ATK 110 DEF 90  SPATK 154 SPDEF 90  SPEED 130
URSARING Lv5             HP 90  ATK 130 DEF 75  SPATK 75  SPDEF 75  SPEED 55 

Set #90 - NEW BARK TOWN Surfing (rate=15)
WOOPER Lv20              HP 55  ATK 45  DEF 45  SPATK 25  SPDEF 25  SPEED 15 
LANTURN Lv15             HP 125 ATK 58  DEF 58  SPATK 76  SPDEF 76  SPEED 67 
GRANBULL Lv20            HP 90  ATK 120 DEF 75  SPATK 60  SPDEF 60  SPEED 45 

Set #91 - CHERRYGROVE CITY Surfing (rate=15)
RAICHU Lv20              HP 60  ATK 90  DEF 55  SPATK 90  SPDEF 80  SPEED 100
RAICHU Lv15              HP 60  ATK 90  DEF 55  SPATK 90  SPDEF 80  SPEED 100
KADABRA Lv20             HP 40  ATK 35  DEF 30  SPATK 120 SPDEF 70  SPEED 105

Set #92 - VIOLET CITY Surfing (rate=5)
YANMA Lv20               HP 65  ATK 65  DEF 45  SPATK 75  SPDEF 45  SPEED 95 
STEELIX Lv15             HP 75  ATK 85  DEF 200 SPATK 55  SPDEF 65  SPEED 30 
TOGETIC Lv20             HP 55  ATK 40  DEF 85  SPATK 80  SPDEF 105 SPEED 40 

Set #93 - CIANWOOD CITY Surfing (rate=15)
GOLBAT Lv20              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
NATU Lv15                HP 40  ATK 50  DEF 45  SPATK 70  SPDEF 45  SPEED 70 
MANKEY Lv20              HP 40  ATK 80  DEF 35  SPATK 35  SPDEF 45  SPEED 70 

Set #94 - OLIVINE CITY Surfing (rate=15)
FERALIGATR Lv20          HP 85  ATK 105 DEF 100 SPATK 79  SPDEF 83  SPEED 78 
BULBASAUR Lv15           HP 45  ATK 49  DEF 49  SPATK 65  SPDEF 65  SPEED 45 
DODUO Lv20               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 

Set #95 - ECRUTEAK CITY Surfing (rate=5)
SENTRET Lv20             HP 35  ATK 46  DEF 34  SPATK 35  SPDEF 45  SPEED 20 
MISDREAVUS Lv15          HP 60  ATK 60  DEF 60  SPATK 85  SPDEF 85  SPEED 85 
